path,truth,belief_top,belief_conf,last_turn,wall_ever,crustle_seen
episode-82517815-replay.json,bellibolt,dragapult,0.9703060568494242,17,False,False
episode-82518889-replay.json,dragapult,dragapult,0.9999991268869741,9,False,False
episode-82519598-replay.json,lucario,lucario,0.9999987744213429,4,False,False
episode-82533144-replay.json,alakazam,alakazam,1.0,17,False,False
episode-82539943-replay.json,rockets-mewtwo,alakazam,0.9997693838534523,5,False,False
episode-82541896-replay.json,crustle,dragapult,0.5564066039676271,12,False,True
episode-82549945-replay.json,other/unknown,dragapult,0.8708086482532291,5,False,False
episode-82552748-replay.json,alakazam,alakazam,1.0,9,False,False
episode-82554164-replay.json,other/unknown,alakazam,0.9999992084919757,19,True,False
episode-82555498-replay.json,lucario,lucario,0.9999999906269107,12,False,False
episode-82565168-replay.json,starmie,alakazam,0.36748053796152497,0,False,False
episode-82566273-replay.json,dragapult,dragapult,0.9999999979016199,13,False,False
episode-82578361-replay.json,crustle,alakazam,0.36748053796152497,0,False,False
episode-82589369-replay.json,other/unknown,starmie,0.5118658695918231,5,False,False
episode-82594183-replay.json,alakazam,alakazam,1.0,15,False,False
episode-82596823-replay.json,lucario,alakazam,0.36748053796152497,0,False,False
episode-82602366-replay.json,crustle,dragapult,0.662881741705522,11,False,True
episode-82609760-replay.json,dragapult,dragapult,0.9999999879407829,8,False,False
episode-82616966-replay.json,starmie,alakazam,0.36748053796152497,0,False,False
episode-82619625-replay.json,lucario,lucario,0.6095993904011917,14,False,False
episode-82629187-replay.json,other/unknown,dragapult,0.9999527330755712,7,False,False
episode-82637402-replay.json,other/unknown,alakazam,0.6717938267932249,12,False,False
episode-82642458-replay.json,starmie,starmie,0.9056206189310886,9,False,False
episode-82647008-replay.json,alakazam,alakazam,1.0,15,False,False
episode-82647126-replay.json,lucario,alakazam,0.36748053796152497,0,False,False
episode-82647779-replay.json,dragapult,dragapult,0.9999999961840056,17,False,False
episode-82648262-replay.json,other/unknown,starmie,0.978232776339789,16,False,False
episode-82648785-replay.json,other/unknown,lucario,0.9324768098967077,5,False,False
episode-82649403-replay.json,abomasnow,abomasnow,0.9999999789475598,9,False,False
episode-82650067-replay.json,dragapult,dragapult,0.9945495945389368,19,False,False
episode-82650561-replay.json,lucario,lucario,0.9999999937179482,14,False,False
episode-82651230-replay.json,dragapult,dragapult,0.999999999987079,13,False,False
episode-82651840-replay.json,dragapult,dragapult,0.999999999999265,15,False,False
episode-82652290-replay.json,starmie,starmie,0.762653886203223,17,False,False
episode-82652301-replay.json,starmie,starmie,0.997907237968979,9,False,False
episode-82652798-replay.json,other/unknown,lucario,0.586061490876276,0,False,False
episode-82653959-replay.json,raging-bolt,dragapult,0.9022223565126001,10,False,False
episode-82654630-replay.json,other/unknown,dragapult,0.8553643477219591,10,False,False
episode-82655117-replay.json,lucario,lucario,0.999999999881725,15,False,False
episode-82655770-replay.json,other/unknown,lucario,0.9471262246057173,5,False,False
episode-82656415-replay.json,abomasnow,abomasnow,0.9999999992427553,19,False,False
episode-82656907-replay.json,alakazam,alakazam,1.0,7,False,False
episode-82657566-replay.json,crustle,alakazam,0.9865953817460938,18,True,True
episode-82658223-replay.json,lucario,lucario,0.586061490876276,0,False,False
episode-82658711-replay.json,starmie,starmie,0.9800974780532687,8,False,False
episode-82659339-replay.json,lucario,lucario,0.9999999996207332,10,False,False
episode-82660567-replay.json,starmie,dragapult,0.8703031995621952,15,False,False
episode-82661998-replay.json,lucario,lucario,0.9999999999939737,8,False,False
episode-82665810-replay.json,starmie,starmie,0.9996776466125551,12,False,False
episode-82668570-replay.json,abomasnow,abomasnow,0.9978041294721895,4,False,False
episode-82671735-replay.json,lucario,lucario,0.9999999787878815,14,False,False
episode-82676394-replay.json,alakazam,alakazam,1.0,11,False,False
episode-82676966-replay.json,other/unknown,dragapult,0.7347983439123276,13,False,False
episode-82677597-replay.json,dragapult,dragapult,0.9999997127443915,5,False,False
episode-82678236-replay.json,other/unknown,starmie,0.5278839315301409,7,False,True
episode-82678442-replay.json,other/unknown,dragapult,0.5154622304302907,21,True,False
episode-82678738-replay.json,archaludon,dragapult,0.8466489435719081,11,False,False
episode-82679381-replay.json,other/unknown,dragapult,0.9927453596007418,25,True,False
episode-82680015-replay.json,archaludon,abomasnow,0.82979676318349,13,False,False
episode-82680660-replay.json,lucario,lucario,0.9999944591179216,9,False,False
episode-82680860-replay.json,crustle,dragapult,0.6597350552767469,9,False,True
episode-82681309-replay.json,crustle,dragapult,0.4523746553584067,10,True,True
episode-82681953-replay.json,alakazam,alakazam,1.0,12,False,False
episode-82682450-replay.json,abomasnow,abomasnow,0.9999999973697178,16,False,False
episode-82683093-replay.json,lucario,lucario,0.9999999999978908,10,False,False
episode-82683580-replay.json,archaludon,dragapult,0.9598623544476509,14,False,False
episode-82684168-replay.json,dragapult,dragapult,0.9998519840056396,3,False,False
episode-82684224-replay.json,alakazam,alakazam,0.9935293020817202,18,False,False
episode-82684863-replay.json,lucario,lucario,0.9999996729528714,12,False,False
episode-82685344-replay.json,starmie,starmie,0.9998130553609282,13,False,False
episode-82685837-replay.json,archaludon,dragapult,0.6373100094990577,9,False,False
episode-82686468-replay.json,crustle,starmie,0.9492554652815174,20,True,True
episode-82686960-replay.json,lucario,lucario,0.9999999999761842,15,False,False
episode-82687593-replay.json,lucario,lucario,0.9999999999926463,9,False,False
episode-82688074-replay.json,dragapult,alakazam,0.36748053796152497,0,False,False
episode-82688717-replay.json,lucario,lucario,0.9999999999924967,12,False,False
episode-82689366-replay.json,crustle,alakazam,0.36748053796152497,0,False,False
episode-82689857-replay.json,rockets-mewtwo,alakazam,0.36748053796152497,0,False,False
episode-82690507-replay.json,lucario,lucario,0.9999999999678391,10,False,False
episode-82690988-replay.json,starmie,starmie,0.9998031160893814,14,False,False
episode-82691469-replay.json,archaludon,dragapult,0.913507795676981,9,False,False
episode-82691560-replay.json,crustle,alakazam,0.36748053796152497,0,False,False
episode-82691950-replay.json,alakazam,alakazam,1.0,11,False,False
episode-82692374-replay.json,alakazam,alakazam,1.0,15,False,False
episode-82692611-replay.json,alakazam,alakazam,1.0,7,False,False
episode-82692953-replay.json,lucario,lucario,0.9999999880758844,7,False,False
episode-82693078-replay.json,lucario,lucario,0.9999999999998059,13,False,False
episode-82693589-replay.json,lucario,lucario,0.9999999995540312,15,False,False
episode-82694073-replay.json,lucario,lucario,0.9999999998017948,15,False,False
episode-82694556-replay.json,lucario,alakazam,0.6403018215096191,8,False,False
episode-82695039-replay.json,alakazam,alakazam,1.0,20,False,False
episode-82695674-replay.json,alakazam,alakazam,1.0,18,False,False
episode-82695892-replay.json,other/unknown,dragapult,0.9968831943308306,23,True,False
episode-82696313-replay.json,alakazam,alakazam,1.0,9,False,False
episode-82696413-replay.json,crustle,dragapult,0.9190424406019828,15,True,True
episode-82696802-replay.json,dragapult,dragapult,0.9999999999999456,15,False,False
episode-82697289-replay.json,dragapult,dragapult,0.9999913479728683,11,False,False
episode-82697773-replay.json,dragapult,dragapult,0.9999999099174636,7,False,False
episode-82698262-replay.json,dragapult,alakazam,0.36748053796152497,0,False,False
episode-82698442-replay.json,dragapult,dragapult,0.9999997360041342,25,False,False
episode-82698900-replay.json,starmie,starmie,0.9887558797059778,9,False,False
episode-82699533-replay.json,rockets-mewtwo,dragapult,0.8407697066783263,13,False,False
episode-82700021-replay.json,other/unknown,dragapult,0.981040978796153,11,True,False
episode-82700512-replay.json,alakazam,alakazam,1.0,15,False,False
episode-82700692-replay.json,lucario,lucario,0.9999999995297704,4,False,False
episode-82701009-replay.json,starmie,alakazam,0.36748053796152497,0,False,False
episode-82701644-replay.json,archaludon,dragapult,0.7150970109838757,12,False,False
episode-82702282-replay.json,crustle,abomasnow,0.5698355853197723,13,True,True
episode-82702922-replay.json,other/unknown,dragapult,0.8757669829075585,18,False,False
episode-82703416-replay.json,other/unknown,dragapult,0.8509221391900953,17,True,False
episode-82704054-replay.json,archaludon,dragapult,0.9249005637841895,15,False,False
episode-82704701-replay.json,starmie,alakazam,0.36748053796152497,0,False,False
episode-82705191-replay.json,other/unknown,alakazam,0.36748053796152497,0,False,False
episode-82705646-replay.json,alakazam,alakazam,1.0,13,False,False
episode-82705890-replay.json,starmie,starmie,0.9824412888608928,8,False,False
episode-82706221-replay.json,other/unknown,dragapult,0.9857447122784835,15,True,False
episode-82706329-replay.json,starmie,starmie,0.8830832336489157,15,False,False
episode-82706713-replay.json,lucario,lucario,0.6672724074925799,22,False,False
episode-82706816-replay.json,other/unknown,starmie,0.9991647524446651,7,False,False
episode-82707350-replay.json,other/unknown,lucario,0.586061490876276,0,False,False
episode-82707478-replay.json,starmie,starmie,0.9990335099340715,5,False,False
episode-82707995-replay.json,dragapult,alakazam,0.36748053796152497,0,False,False
episode-82708487-replay.json,lucario,lucario,0.9998793036182336,17,False,False
episode-82708976-replay.json,dragapult,dragapult,0.9999999999997276,27,False,False
episode-82709173-replay.json,abomasnow,abomasnow,0.9995092029837196,5,False,False
episode-82709625-replay.json,abomasnow,abomasnow,0.9998242884347732,11,False,False
episode-82710088-replay.json,archaludon,dragapult,0.8223364876877469,14,False,False
episode-82710122-replay.json,starmie,starmie,0.9937233274923184,11,False,False
episode-82710613-replay.json,other/unknown,alakazam,0.36748053796152497,0,False,False
episode-82710949-replay.json,alakazam,alakazam,1.0,7,False,False
episode-82711107-replay.json,other/unknown,alakazam,0.5048194472250862,14,False,False
episode-82711528-replay.json,archaludon,dragapult,0.6897715513890375,13,False,False
episode-82711589-replay.json,lucario,lucario,0.999344827129486,12,True,False
episode-82712161-replay.json,lucario,lucario,0.9999999999451701,14,False,False
episode-82712797-replay.json,crustle,abomasnow,0.684396485762507,21,False,True
episode-82712866-replay.json,archaludon,alakazam,0.36748053796152497,0,False,False
episode-82713437-replay.json,alakazam,alakazam,0.9999999999999729,15,False,False
episode-82713508-replay.json,other/unknown,dragapult,0.9999995894712586,19,False,False
episode-82713928-replay.json,dragapult,dragapult,0.999999994700514,9,False,False
episode-82713999-replay.json,dragapult,dragapult,0.9999999999151885,17,False,False
episode-82714417-replay.json,other/unknown,dragapult,0.5934197841653133,9,False,False
episode-82714479-replay.json,starmie,starmie,0.9994306914826139,5,False,False
episode-82715063-replay.json,other/unknown,alakazam,0.9752653393467985,7,False,False
episode-82715125-replay.json,archaludon,abomasnow,0.5163618304739125,20,False,False
episode-82715555-replay.json,other/unknown,alakazam,0.36748053796152497,0,False,False
episode-82715610-replay.json,abomasnow,abomasnow,0.9992794309094011,8,False,False
episode-82716046-replay.json,other/unknown,lucario,0.999946114027211,17,False,False
episode-82716096-replay.json,starmie,starmie,0.9995909326421529,6,False,False
episode-82716533-replay.json,dragapult,dragapult,0.9999999999999332,20,False,False
episode-82716589-replay.json,starmie,starmie,0.9996278299061595,12,False,False
episode-82717023-replay.json,starmie,starmie,0.9946064435437479,9,False,False
episode-82717078-replay.json,kyogre,abomasnow,0.9940883818211858,5,False,False
episode-82717670-replay.json,abomasnow,abomasnow,0.9999998647760505,6,False,False
episode-82717734-replay.json,alakazam,alakazam,1.0,15,False,False
episode-82718303-replay.json,other/unknown,starmie,0.9999442287258854,9,False,False
episode-82718358-replay.json,crustle,dragapult,0.7955049344434857,19,False,True
episode-82718935-replay.json,other/unknown,alakazam,0.36748053796152497,0,False,False
episode-82718991-replay.json,lucario,alakazam,0.8868665778497203,10,False,False
episode-82719031-replay.json,starmie,starmie,0.9998200225860386,13,False,False
episode-82719589-replay.json,starmie,starmie,0.9986553032227479,14,False,False
episode-82719640-replay.json,abomasnow,abomasnow,0.9999995696169299,7,False,False
episode-82720231-replay.json,lucario,alakazam,0.36748053796152497,0,False,False
episode-82720860-replay.json,starmie,starmie,0.9998044106521216,13,False,False
episode-82720914-replay.json,crustle,dragapult,0.9053700422791192,11,True,True
episode-82721410-replay.json,other/unknown,dragapult,0.7227539841518534,50,True,False
episode-82721457-replay.json,lucario,lucario,0.9999999996760589,12,False,False
episode-82722599-replay.json,abomasnow,abomasnow,0.9999999026888192,13,False,False
episode-82723100-replay.json,lucario,lucario,0.9999999986366535,15,False,False
episode-82723603-replay.json,kyogre,abomasnow,0.9935855196248333,6,False,False
episode-82723614-replay.json,lucario,lucario,0.999999999996042,14,False,False
episode-82724101-replay.json,lucario,lucario,0.9999999999161049,15,False,False
episode-82724777-replay.json,abomasnow,abomasnow,0.99697249242243,5,False,False
episode-82725417-replay.json,abomasnow,abomasnow,0.987048902750163,9,False,False
episode-82727612-replay.json,dragapult,dragapult,0.9999999996504558,11,False,False
episode-82731829-replay.json,other/unknown,abomasnow,0.6009827340340304,12,False,False
episode-82740752-replay.json,abomasnow,abomasnow,0.9999951812915922,11,False,False
episode-82741353-replay.json,starmie,starmie,0.9831403800344353,15,False,False
episode-82745273-replay.json,other/unknown,starmie,0.9995374006764814,55,True,False
episode-82759339-replay.json,crustle,alakazam,0.8630230657633631,10,False,True
episode-82761389-replay.json,archaludon,dragapult,0.6350824774865581,6,False,False
episode-82766019-replay.json,starmie,starmie,0.9982688405597915,5,False,False
episode-82779632-replay.json,other/unknown,starmie,0.5657919024799642,36,True,False
episode-82792200-replay.json,other/unknown,alakazam,0.9649838226341777,3,False,False
episode-82805090-replay.json,starmie,alakazam,0.36748053796152497,0,False,False
episode-82805094-replay.json,lucario,lucario,0.9999999999999993,17,False,False
episode-82806810-replay.json,raging-bolt,dragapult,0.9991377353267039,15,False,False
episode-82810853-replay.json,abomasnow,abomasnow,0.9999998049167663,17,False,False
episode-82815923-replay.json,archaludon,dragapult,0.9095064534846378,11,False,False
episode-82816294-replay.json,archaludon,dragapult,0.7272057467193399,19,False,False
episode-82821221-replay.json,archaludon,dragapult,0.5143984575931861,21,False,False
episode-82825737-replay.json,dragapult,dragapult,0.9999999999999947,12,False,False
episode-82827752-replay.json,starmie,alakazam,0.36748053796152497,0,False,False
episode-82832409-replay.json,starmie,starmie,0.9945992095094026,5,False,False
episode-82833711-replay.json,other/unknown,dragapult,0.999867649537517,15,False,False
episode-82835861-replay.json,starmie,alakazam,0.36748053796152497,0,False,False
episode-82840228-replay.json,archaludon,dragapult,0.5228489088446778,17,False,False
episode-82843766-replay.json,starmie,starmie,0.9894895553809852,14,False,False
episode-82851769-replay.json,dragapult,dragapult,0.9999999999998983,15,False,False
episode-82867366-replay.json,abomasnow,abomasnow,0.9999998191534233,16,False,False
episode-82869464-replay.json,other/unknown,dragapult,0.9523913647395444,22,False,False
episode-82874612-replay.json,alakazam,alakazam,1.0,13,False,False
episode-82874712-replay.json,alakazam,alakazam,0.999933278676171,20,False,False
episode-82875354-replay.json,lucario,lucario,0.9999999999888387,13,False,False
episode-82875994-replay.json,starmie,alakazam,0.36748053796152497,0,False,False
episode-82876641-replay.json,other/unknown,dragapult,0.7758192849968772,20,False,False
episode-82877618-replay.json,other/unknown,alakazam,0.36748053796152497,0,False,False
episode-82878259-replay.json,crustle,starmie,0.39427344190288427,5,False,True
episode-82878898-replay.json,crustle,alakazam,0.6527621330732712,19,False,True
episode-82879538-replay.json,abomasnow,abomasnow,0.9997383355785969,12,False,False
episode-82880181-replay.json,lucario,alakazam,0.36748053796152497,0,False,False
episode-82880848-replay.json,archaludon,dragapult,0.5722651229300915,14,False,False
episode-82881669-replay.json,lucario,lucario,0.9999999999834761,19,False,False
episode-82882323-replay.json,abomasnow,abomasnow,0.9999949996594404,6,False,False
episode-82883666-replay.json,archaludon,dragapult,0.9077784280171854,8,False,False
episode-82884337-replay.json,dragapult,dragapult,0.9999999996056326,14,False,False
episode-82885010-replay.json,starmie,starmie,0.9956261182619688,11,False,False
episode-82885826-replay.json,crustle,abomasnow,0.5897157539398424,20,True,True
episode-82886631-replay.json,abomasnow,abomasnow,0.9999367555030947,8,False,False
episode-82887306-replay.json,abomasnow,abomasnow,0.9999857350732291,12,False,False
episode-82887979-replay.json,lucario,lucario,0.999999998329735,12,False,False
episode-82888649-replay.json,dragapult,dragapult,0.9999513724603752,14,False,False
episode-82889591-replay.json,archaludon,alakazam,0.9999937095417195,18,False,False
episode-82889986-replay.json,other/unknown,alakazam,0.7766336118276367,28,False,False
episode-82890653-replay.json,bellibolt,dragapult,0.989998881292566,14,False,False
episode-82891312-replay.json,abomasnow,abomasnow,0.9999998860710152,10,False,False
episode-82892917-replay.json,raging-bolt,dragapult,0.8895785895918995,21,False,False
episode-82893562-replay.json,abomasnow,alakazam,0.36748053796152497,0,False,False
episode-82894417-replay.json,lucario,alakazam,0.36748053796152497,0,False,False
episode-82894562-replay.json,lucario,starmie,0.7354264705164005,11,False,False
episode-82896396-replay.json,starmie,starmie,0.9898959862126211,16,False,False
episode-82898063-replay.json,other/unknown,dragapult,0.9873735359947754,5,False,False
episode-82901051-replay.json,alakazam,alakazam,1.0,19,False,False
episode-82901148-replay.json,crustle,dragapult,0.4786883615140675,12,False,True
episode-82901783-replay.json,crustle,abomasnow,0.55715058848971,16,False,True
episode-82902576-replay.json,other/unknown,dragapult,0.9241653413198371,17,True,False
episode-82902787-replay.json,alakazam,alakazam,0.9999999999997777,18,False,False
episode-82903375-replay.json,lucario,lucario,0.9999999997488629,9,False,False
episode-82904166-replay.json,lucario,lucario,0.9999328532861772,9,False,False
episode-82904987-replay.json,other/unknown,alakazam,0.36748053796152497,0,False,False
episode-82905779-replay.json,bellibolt,dragapult,0.9758489826004559,12,False,False
episode-82906575-replay.json,alakazam,alakazam,0.9999999999920042,7,False,False
episode-82907393-replay.json,other/unknown,dragapult,0.9830525752307583,20,True,False
episode-82908194-replay.json,other/unknown,alakazam,0.9952939105013456,14,False,False
episode-82908844-replay.json,alakazam,alakazam,0.9999999999999998,11,False,False
episode-82909653-replay.json,lucario,lucario,0.9999999999011788,11,False,False
episode-82909918-replay.json,other/unknown,alakazam,0.9983493892993668,7,False,False
episode-82910450-replay.json,starmie,starmie,0.998339996065805,13,False,False
episode-82911097-replay.json,alakazam,alakazam,1.0,14,False,False
episode-82911901-replay.json,lucario,lucario,0.9999999999993738,11,False,False
episode-82912766-replay.json,alakazam,alakazam,0.9999999995444502,15,False,False
episode-82913348-replay.json,other/unknown,dragapult,0.9720457859929783,13,True,False
episode-82914141-replay.json,other/unknown,alakazam,0.9832278397770992,15,False,False
episode-82915028-replay.json,other/unknown,lucario,0.9959205071685543,12,False,False
episode-82915044-replay.json,lucario,alakazam,0.999999970630228,19,False,False
episode-82916092-replay.json,other/unknown,dragapult,0.9923992365378534,11,False,False
episode-82916736-replay.json,archaludon,dragapult,0.5637415292818893,12,False,False
episode-82917387-replay.json,crustle,abomasnow,0.34377789474697384,6,True,True
episode-82917592-replay.json,lucario,lucario,0.9999999917489301,10,False,False
episode-82918846-replay.json,dragapult,dragapult,0.9920536892495923,16,False,False
episode-82919936-replay.json,alakazam,alakazam,1.0,16,False,False
episode-82920306-replay.json,starmie,starmie,0.9989198883561233,9,False,False
episode-82920958-replay.json,lucario,lucario,0.9999999999942151,16,False,False
episode-82921753-replay.json,dragapult,alakazam,0.36748053796152497,0,False,False
episode-82922407-replay.json,crustle,dragapult,0.4447628141212721,9,True,True
episode-82923053-replay.json,starmie,starmie,0.9994315456378946,6,False,False
episode-82923709-replay.json,abomasnow,abomasnow,0.9999999560139944,19,False,False
episode-82924510-replay.json,lucario,lucario,0.9999999999775973,10,False,False
episode-82925313-replay.json,other/unknown,dragapult,0.8713701730694471,16,True,False
episode-82926118-replay.json,dragapult,dragapult,0.9988309568897051,5,False,False
episode-82926771-replay.json,starmie,starmie,0.9999839458515245,17,False,False
episode-82927578-replay.json,starmie,starmie,0.9970990162275748,9,False,False
episode-82928250-replay.json,starmie,alakazam,0.36748053796152497,0,False,False
episode-82928381-replay.json,lucario,lucario,0.9999999999997256,15,False,False
episode-82929073-replay.json,lucario,lucario,0.9999999999685565,13,False,False
episode-82929738-replay.json,alakazam,alakazam,1.0,14,False,False
episode-82930565-replay.json,starmie,alakazam,0.36748053796152497,0,False,False
episode-82936178-replay.json,lucario,lucario,0.9999999964463173,16,False,False
episode-82937641-replay.json,lucario,lucario,0.9999999999995275,16,False,False
episode-82948465-replay.json,lucario,lucario,0.9999992741468058,6,False,False
episode-82951170-replay.json,dragapult,dragapult,0.9999999992880848,17,False,False
episode-82951762-replay.json,alakazam,alakazam,0.9999999322441077,13,False,False
episode-82954657-replay.json,crustle,dragapult,0.8093235102619319,18,False,True
episode-82955087-replay.json,archaludon,dragapult,0.7702680401953184,9,False,False
episode-82957451-replay.json,dragapult,dragapult,0.9999999999991551,13,False,False
episode-82960837-replay.json,other/unknown,alakazam,0.999298309372723,14,False,False
episode-82961461-replay.json,other/unknown,dragapult,0.9986958709425601,9,False,False
episode-82971071-replay.json,other/unknown,alakazam,0.36748053796152497,0,False,False
episode-82976491-replay.json,crustle,dragapult,0.8958215599096879,22,False,True
episode-82976988-replay.json,alakazam,alakazam,1.0,17,False,False
episode-82977720-replay.json,other/unknown,alakazam,0.9999382825741565,22,False,False
episode-82978509-replay.json,lucario,lucario,0.9999999993463695,14,False,False
episode-82979308-replay.json,crustle,abomasnow,0.5816293226632256,11,True,True
episode-82979964-replay.json,lucario,lucario,0.9999999999939355,16,False,False
episode-82981410-replay.json,dragapult,dragapult,0.999999978482605,7,False,False
episode-82982057-replay.json,other/unknown,starmie,0.9945451090342713,9,False,False
episode-82982710-replay.json,other/unknown,alakazam,0.9053336992073868,7,False,False
episode-82983702-replay.json,kyogre,abomasnow,0.8805698734855812,10,False,False
episode-82984330-replay.json,dragapult,dragapult,0.9999999998610047,11,False,False
episode-82985927-replay.json,dragapult,dragapult,0.9999997476607352,11,False,False
episode-82985941-replay.json,other/unknown,alakazam,0.36748053796152497,0,False,False
episode-82986592-replay.json,lucario,alakazam,0.36748053796152497,0,False,False
episode-82987218-replay.json,lucario,lucario,0.9999999999641893,11,False,False
episode-82988041-replay.json,alakazam,alakazam,1.0,17,False,False
episode-82988838-replay.json,lucario,lucario,0.9999739086827106,11,False,False
episode-82989613-replay.json,alakazam,alakazam,1.0,16,False,False
episode-82990432-replay.json,starmie,starmie,0.9983683360335177,12,False,False
episode-82991098-replay.json,dragapult,dragapult,0.9999999999994815,15,False,False
episode-82991912-replay.json,alakazam,alakazam,1.0,11,False,False
episode-82993358-replay.json,abomasnow,abomasnow,0.9999999999805729,16,False,False
episode-82993841-replay.json,archaludon,abomasnow,0.686780486119049,11,False,False
episode-82994624-replay.json,lucario,lucario,0.9999997131657054,15,False,False
episode-82995280-replay.json,other/unknown,alakazam,0.602134872007131,14,True,False
episode-82996003-replay.json,crustle,alakazam,0.36748053796152497,0,False,False
episode-82996723-replay.json,lucario,lucario,0.9995332262396492,8,False,False
episode-82997362-replay.json,starmie,starmie,0.9996778503956849,8,False,False
episode-82998126-replay.json,starmie,starmie,0.9999319700559959,9,False,False
episode-82998952-replay.json,other/unknown,dragapult,0.7688756848246798,15,True,False
episode-82999600-replay.json,alakazam,alakazam,1.0,14,False,False
episode-83000400-replay.json,starmie,starmie,0.9993158332833727,10,False,False
episode-83001184-replay.json,lucario,lucario,0.9999999998499034,13,False,False
episode-83001833-replay.json,crustle,dragapult,0.6583561794535697,16,False,True
episode-83002630-replay.json,starmie,starmie,0.9904059324289587,14,False,False
episode-83003273-replay.json,other/unknown,dragapult,0.8191427018319711,15,False,False
episode-83003927-replay.json,other/unknown,alakazam,0.9956695198147054,19,True,False
episode-83004520-replay.json,alakazam,alakazam,1.0,15,False,False
episode-83005379-replay.json,other/unknown,alakazam,0.9998796621041738,26,False,False
episode-83006032-replay.json,starmie,starmie,0.9995286015362221,14,False,False
episode-83006445-replay.json,starmie,starmie,0.8934797474092755,7,False,False
episode-83011691-replay.json,other/unknown,alakazam,0.36748053796152497,0,False,False
episode-83015752-replay.json,archaludon,alakazam,0.8740892461721484,13,False,False
episode-83020423-replay.json,bellibolt,dragapult,0.9840432374632447,13,False,False
episode-83023546-replay.json,abomasnow,alakazam,0.36748053796152497,0,False,False
episode-83024517-replay.json,other/unknown,dragapult,0.9820772949407887,17,True,False
episode-83031897-replay.json,alakazam,alakazam,1.0,17,False,False
episode-83032775-replay.json,bellibolt,dragapult,0.9745043553028951,12,False,False
episode-83033103-replay.json,lucario,alakazam,0.36748053796152497,0,False,False
episode-83033430-replay.json,crustle,starmie,0.6454652847296026,11,True,True
episode-83034871-replay.json,lucario,lucario,0.9999999999965774,10,False,False
episode-83035519-replay.json,alakazam,alakazam,1.0,17,False,False
episode-83036164-replay.json,lucario,lucario,0.999999992234213,11,False,False
episode-83036819-replay.json,other/unknown,starmie,0.99562117307437,19,True,False
episode-83037457-replay.json,lucario,lucario,0.9999999999991376,11,False,False
episode-83038100-replay.json,alakazam,alakazam,1.0,13,False,False
episode-83038901-replay.json,dragapult,alakazam,0.36748053796152497,0,False,False
episode-83039546-replay.json,lucario,lucario,0.9999999999999976,11,False,False
episode-83040376-replay.json,other/unknown,dragapult,0.7291240285844498,14,True,False
episode-83041157-replay.json,grimmsnarl,dragapult,0.9062357442951225,13,False,False
episode-83868804-replay.json,alakazam,alakazam,0.9999998682829407,11,False,False
